utime,vel vx,vel vy,vel wz,apriltag 1 id,apriltag 1 latitude,apriltag 1 longitude,apriltag 2 id,apriltag 2 latitude,apriltag 2 longitude,odometry x,odometry y,odometry theta
1713050112676595,0.18691331148147583,0.0,0.0,-1,-1,-1,-1,-1,-1,3.230663299560547,0.6280492544174194,1.8190944194793701
1713050112685745,None,None,None,1,271.7661437988281,1109.54248046875,3,-285.5032653808594,1117.9063720703125,None,None,None
1713050112717157,0.19106519222259521,0.0,-0.053346846252679825,-1,-1,-1,-1,-1,-1,3.2287850379943848,0.635457456111908,1.8169605731964111
1713050112722117,None,None,None,1,271.009521484375,1105.0726318359375,3,-286.4417724609375,1114.1275634765625,None,None,None
1713050112757605,0.18952104449272156,0.0,-0.05349722504615784,-1,-1,-1,-1,-1,-1,3.226937770843506,0.6428097486495972,1.814820647239685
1713050112776390,None,None,None,1,268.48822021484375,1097.824462890625,3,-289.24615478515625,1104.067626953125,None,None,None
1713050112798027,0.18860097229480743,0.0,-0.013382920064032078,-1,-1,-1,-1,-1,-1,3.2251150608062744,0.6501302719116211,1.8142852783203125
1713050112809985,None,None,None,1,266.9761047363281,1089.14794921875,3,-291.2773132324219,1095.762451171875,None,None,None
1713050112838501,0.18835866451263428,0.0,-0.013365755788981915,-1,-1,-1,-1,-1,-1,3.2232985496520996,0.6574423909187317,1.8137506246566772
1713050112843434,None,None,None,1,266.8516540527344,1084.0982666015625,3,-290.6792297363281,1089.6746826171875,None,None,None
1713050112877914,None,None,None,1,265.3143005371094,1075.5977783203125,3,-292.1746826171875,1079.6685791015625,None,None,None
1713050112878914,0.19176964461803436,0.0,-0.08031545579433441,-1,-1,-1,-1,-1,-1,3.2214531898498535,0.6648879051208496,1.8105380535125732
1713050112908426,None,None,None,1,263.6945495605469,1068.004638671875,3,-292.9162292480469,1074.3734130859375,None,None,None
1713050112919447,0.19120189547538757,0.0,-0.026692572981119156,-1,-1,-1,-1,-1,-1,3.219637155532837,0.6723172664642334,1.809470295906067
1713050112942401,None,None,None,1,262.26922607421875,1061.1243896484375,3,-295.08856201171875,1066.244873046875,None,None,None
1713050112960339,0.18952329456806183,0.0,0.0,-1,-1,-1,-1,-1,-1,3.2178449630737305,0.679683268070221,1.809470295906067
1713050112979052,None,None,None,1,260.8950500488281,1059.10693359375,3,-297.1794128417969,1060.2825927734375,None,None,None
1713050113000771,0.1875125914812088,0.0,-0.05351848527789116,-1,-1,-1,-1,-1,-1,3.216071844100952,0.686971127986908,1.807329535484314
1713050113020204,None,None,None,1,260.4339599609375,1052.734619140625,3,-296.6850280761719,1054.9239501953125,None,None,None
1713050113041239,0.18838658928871155,0.0,-0.040103159844875336,-1,-1,-1,-1,-1,-1,3.214306116104126,0.6942967772483826,1.8057254552841187
1713050113059695,None,None,None,1,258.210693359375,1042.4742431640625,3,-298.57763671875,1044.45361328125,None,None,None
1713050113081646,0.18971335887908936,0.0,-0.026775702834129333,-1,-1,-1,-1,-1,-1,3.2125396728515625,0.7016768455505371,1.8046544790267944
1713050113089516,None,None,None,1,256.7874450683594,1033.278564453125,3,-299.7789611816406,1034.0426025390625,None,None,None
1713050113119904,None,None,None,1,256.5486755371094,1030.34423828125,3,-300.6412353515625,1029.302490234375,None,None,None
1713050113122182,0.18599241971969604,0.0,-0.013345262035727501,-1,-1,-1,-1,-1,-1,3.210815668106079,0.708914041519165,1.804120659828186
1713050113153525,None,None,None,1,255.22738647460938,1025.22314453125,3,-301.4501647949219,1023.7172241210938,None,None,None
1713050113162624,0.19059064984321594,0.0,-0.040128905326128006,-1,-1,-1,-1,-1,-1,3.2090530395507812,0.7163310647010803,1.8025155067443848
1713050113184377,None,None,None,1,255.4257049560547,1021.4493408203125,3,-301.8555908203125,1020.8247680664062,None,None,None
1713050113203049,0.18962886929512024,0.0,-0.02676391787827015,-1,-1,-1,-1,-1,-1,3.2073111534118652,0.7237135171890259,1.8014450073242188
1713050113219240,None,None,None,1,253.96376037597656,1012.353515625,3,-302.9788513183594,1009.405029296875,None,None,None
1713050113244252,0.18809278309345245,0.0,-0.026258477941155434,-1,-1,-1,-1,-1,-1,3.2055912017822266,0.731037974357605,1.8003946542739868
1713050113255231,None,None,None,1,252.2830047607422,1006.482177734375,3,-304.39898681640625,1003.767578125,None,None,None
1713050113284666,0.18759608268737793,0.0,-0.026771090924739838,-1,-1,-1,-1,-1,-1,3.203883409500122,0.7383449077606201,1.7993237972259521
1713050113301964,None,None,None,1,252.0963897705078,1003.3290405273438,3,-305.1376037597656,1000.1548461914062,None,None,None
1713050113325219,0.18903036415576935,0.0,-0.026679379865527153,-1,-1,-1,-1,-1,-1,3.2021703720092773,0.7457095384597778,1.7982566356658936
1713050113340965,None,None,None,1,249.96080017089844,992.8595581054688,3,-306.7951965332031,989.3558349609375,None,None,None
1713050113365658,0.19164636731147766,0.0,0.0,-1,-1,-1,-1,-1,-1,3.200441598892212,0.7531779408454895,1.7982566356658936
1713050113368209,None,None,None,1,247.92654418945312,982.8131713867188,3,-308.2160339355469,978.1454467773438,None,None,None
1713050113404604,None,None,None,1,248.71902465820312,980.7008056640625,3,-308.662353515625,974.5537719726562,None,None,None
1713050113406080,0.18339098989963531,0.0,-0.026765840128064156,-1,-1,-1,-1,-1,-1,3.1987874507904053,0.7603246569633484,1.797186017036438
1713050113446470,0.1877075582742691,0.0,-0.026787102222442627,-1,-1,-1,-1,-1,-1,3.1971020698547363,0.7676413655281067,1.7961145639419556
1713050113486878,0.1865815818309784,0.0,-0.013387531042098999,-1,-1,-1,-1,-1,-1,3.1954345703125,0.7749159932136536,1.7955790758132935
1713050113527434,0.18693925440311432,0.0,-0.026677330955863,-1,-1,-1,-1,-1,-1,3.193767786026001,0.7822054624557495,1.7945120334625244
1713050113568614,0.18308375775814056,0.0,-0.03940968215465546,-1,-1,-1,-1,-1,-1,3.192142963409424,0.7893463373184204,1.7929356098175049
1713050113609029,0.18550711870193481,0.0,-0.02677045203745365,-1,-1,-1,-1,-1,-1,3.1905081272125244,0.7965843081474304,1.7918647527694702
1713050113649413,0.1866924911737442,0.0,-0.04018654674291611,-1,-1,-1,-1,-1,-1,3.188870668411255,0.8038702607154846,1.7902573347091675
1713050113689814,0.18661391735076904,0.0,-0.06694931536912918,-1,-1,-1,-1,-1,-1,3.1872456073760986,0.8111557960510254,1.7875794172286987
1713050113730352,0.18598324060440063,0.0,-0.04003399237990379,-1,-1,-1,-1,-1,-1,3.185645580291748,0.8184210062026978,1.785978078842163
1713050113770814,0.18841451406478882,0.0,-0.0401090532541275,-1,-1,-1,-1,-1,-1,3.1840362548828125,0.8257837891578674,1.7843737602233887
1713050113811226,0.18864764273166656,0.0,-0.04015875235199928,-1,-1,-1,-1,-1,-1,3.182436943054199,0.8331582546234131,1.782767415046692
1713050113852729,0.1857183277606964,0.0,-0.03910303860902786,-1,-1,-1,-1,-1,-1,3.1808741092681885,0.8404207229614258,1.781203269958496
1713050113893146,0.18966640532016754,0.0,0.0,-1,-1,-1,-1,-1,-1,3.1792895793914795,0.8478400707244873,1.781203269958496
1713050113934453,0.18456020951271057,0.0,-0.013096255250275135,-1,-1,-1,-1,-1,-1,3.1777477264404297,0.8550596833229065,1.78067946434021
1713050113974906,0.1874152421951294,0.0,-0.053490690886974335,-1,-1,-1,-1,-1,-1,3.1761858463287354,0.8623917698860168,1.7785398960113525
1713050114015316,0.1886569857597351,0.0,-0.013386890292167664,-1,-1,-1,-1,-1,-1,3.1746294498443604,0.8697757720947266,1.7780044078826904
1713050114055716,0.19078880548477173,0.0,0.013390220701694489,-1,-1,-1,-1,-1,-1,3.1730594635009766,0.8772440552711487,1.778540015220642
1713050114096126,0.19074158370494843,0.0,-0.04016067087650299,-1,-1,-1,-1,-1,-1,3.1714859008789062,0.8847096562385559,1.7769335508346558
1713050114136677,0.1869623214006424,0.0,-0.053361449390649796,-1,-1,-1,-1,-1,-1,3.169955253601074,0.8920298218727112,1.774799108505249
1713050114177155,0.18834003806114197,0.0,-0.013364475220441818,-1,-1,-1,-1,-1,-1,3.168428897857666,0.8994072079658508,1.7742645740509033
1713050114217573,0.18966172635555267,0.0,-0.026768401265144348,-1,-1,-1,-1,-1,-1,3.166895866394043,0.9068371653556824,1.7731938362121582
1713050114258344,0.18801961839199066,0.0,-0.026536688208580017,-1,-1,-1,-1,-1,-1,3.16538405418396,0.9142044186592102,1.772132396697998
1713050114298754,0.18761467933654785,0.0,-0.0535476915538311,-1,-1,-1,-1,-1,-1,3.1638832092285156,0.9215574264526367,1.7699904441833496
1713050114339294,0.18909096717834473,0.0,-0.02668796107172966,-1,-1,-1,-1,-1,-1,3.162386417388916,0.928971529006958,1.7689229249954224
1713050114380225,0.18934272229671478,0.0,0.0,-1,-1,-1,-1,-1,-1,3.160895586013794,0.9363970756530762,1.7689229249954224
1713050114421627,0.1882060319185257,0.0,-0.06533077359199524,-1,-1,-1,-1,-1,-1,3.1594138145446777,0.9437780380249023,1.7663097381591797
1713050114462014,0.18772152066230774,0.0,0.0,-1,-1,-1,-1,-1,-1,3.1579551696777344,0.9511438608169556,1.7663097381591797
1713050114502425,0.18865230679512024,0.0,-0.013386506587266922,-1,-1,-1,-1,-1,-1,3.156489133834839,0.9585461616516113,1.7657742500305176
1713050114542973,0.19009241461753845,0.0,-0.013341419398784637,-1,-1,-1,-1,-1,-1,3.1550159454345703,0.966005802154541,1.7652405500411987
1713050114583409,0.18749403953552246,0.0,-0.0802697241306305,-1,-1,-1,-1,-1,-1,3.153566837310791,0.9733642339706421,1.762029767036438
1713050114623826,0.1886242926120758,0.0,-0.01338458526879549,-1,-1,-1,-1,-1,-1,3.152132749557495,0.9807716608047485,1.7614943981170654
1713050114664212,0.18876907229423523,0.0,-0.013394960202276707,-1,-1,-1,-1,-1,-1,3.1507015228271484,0.9881855249404907,1.7609585523605347
1713050114704632,0.18756826221942902,0.0,0.0,-1,-1,-1,-1,-1,-1,3.1492834091186523,0.9955530166625977,1.7609585523605347
1713050114746321,0.1879206895828247,0.0,-0.05190468579530716,-1,-1,-1,-1,-1,-1,3.147862672805786,1.0029343366622925,1.7588824033737183
1713050114786762,0.1895538717508316,0.0,0.0,-1,-1,-1,-1,-1,-1,3.1464450359344482,1.0103827714920044,1.7588824033737183
1713050114827192,0.18543830513954163,0.0,0.0,-1,-1,-1,-1,-1,-1,3.1450581550598145,1.017669439315796,1.7588824033737183
1713050114867576,0.18564951419830322,0.0,-0.05358202010393143,-1,-1,-1,-1,-1,-1,3.143669605255127,1.024964451789856,1.7567391395568848
1713050114907988,0.18447862565517426,0.0,-0.013386250473558903,-1,-1,-1,-1,-1,-1,3.142305374145508,1.0322164297103882,1.7562036514282227
1713050114946873,0.1808912307024002,0.0,0.9042738080024719,-1,-1,-1,-1,-1,-1,3.1409714221954346,1.0393280982971191,1.792374610900879
1713050114988406,0.185584157705307,0.0,0.4819224178791046,-1,-1,-1,-1,-1,-1,3.1393399238586426,1.0465699434280396,1.8116514682769775
1713050115028822,0.19696617126464844,0.0,0.17400383949279785,-1,-1,-1,-1,-1,-1,3.137460708618164,1.0542211532592773,1.8186116218566895
1713050115069201,0.1929742395877838,0.0,0.14736902713775635,-1,-1,-1,-1,-1,-1,3.1355674266815186,1.0617042779922485,1.824506402015686
1713050115109624,0.1813025325536728,0.0,-0.05353027209639549,-1,-1,-1,-1,-1,-1,3.133747100830078,1.068724274635315,1.822365164756775
1713050115150184,0.18795926868915558,0.0,-0.04001221805810928,-1,-1,-1,-1,-1,-1,3.131875514984131,1.0760059356689453,1.8207646608352661
1713050115190607,0.18442842364311218,0.0,-0.013382535427808762,-1,-1,-1,-1,-1,-1,3.1300506591796875,1.0831538438796997,1.820229411125183
1713050115231020,0.19072742760181427,0.0,-0.06692945957183838,-1,-1,-1,-1,-1,-1,3.1281673908233643,1.0905468463897705,1.8175522089004517
1713050115271478,0.18530994653701782,0.0,0.0,-1,-1,-1,-1,-1,-1,3.126356840133667,1.0977346897125244,1.8175522089004517
1713050115312699,0.18698884546756744,0.0,-0.013123538345098495,-1,-1,-1,-1,-1,-1,3.1245298385620117,1.1049877405166626,1.81702721118927
1713050115353253,0.1869484782218933,0.0,-0.026678739115595818,-1,-1,-1,-1,-1,-1,3.1227071285247803,1.1122400760650635,1.8159600496292114
1713050115393704,0.18846575915813446,0.0,-0.04011993855237961,-1,-1,-1,-1,-1,-1,3.120877504348755,1.1195533275604248,1.8143552541732788
1713050115434145,0.18747086822986603,0.0,0.0,-1,-1,-1,-1,-1,-1,3.1190690994262695,1.126830816268921,1.8143552541732788
1713050115474561,0.18758682906627655,0.0,-0.026769811287522316,-1,-1,-1,-1,-1,-1,3.1172595024108887,1.13411283493042,1.8132845163345337
1713050115514957,0.18872235715389252,0.0,-0.04017450660467148,-1,-1,-1,-1,-1,-1,3.1154468059539795,1.1414408683776855,1.8116775751113892
1713050115555501,0.1755671501159668,0.0,0.8939576745033264,-1,-1,-1,-1,-1,-1,3.113771438598633,1.1482608318328857,1.8474358320236206
1713050115596666,0.19031278789043427,0.0,0.44680649042129517,-1,-1,-1,-1,-1,-1,3.111692190170288,1.1555838584899902,1.8653080463409424
1713050115637086,0.2052830457687378,0.0,0.17398667335510254,-1,-1,-1,-1,-1,-1,3.1093087196350098,1.1634416580200195,1.872267484664917
1713050115677494,0.18866631388664246,0.0,0.22758854925632477,-1,-1,-1,-1,-1,-1,3.107067823410034,1.1706479787826538,1.881371021270752
1713050115717891,0.1803765594959259,0.0,-0.09373833984136581,-1,-1,-1,-1,-1,-1,3.104862928390503,1.1775178909301758,1.8776215314865112
1713050115758430,0.18805664777755737,0.0,-0.013344365172088146,-1,-1,-1,-1,-1,-1,3.102591037750244,1.1846888065338135,1.8770877122879028
1713050115798868,0.18644316494464874,0.0,-0.013377539813518524,-1,-1,-1,-1,-1,-1,3.100342273712158,1.1917994022369385,1.8765525817871094
1713050115839291,0.18859630823135376,0.0,-0.013382535427808762,-1,-1,-1,-1,-1,-1,3.098071575164795,1.1989933252334595,1.8760173320770264
1713050115879741,0.18847042322158813,0.0,-0.066868357360363,-1,-1,-1,-1,-1,-1,3.095806121826172,1.206183671951294,1.8733426332473755
1713050115924130,0.17838801443576813,0.0,-0.024373767897486687,-1,-1,-1,-1,-1,-1,3.0936801433563232,1.2129950523376465,1.8723677396774292
1713050115964674,0.18699459731578827,0.0,0.0,-1,-1,-1,-1,-1,-1,3.091458559036255,1.2201372385025024,1.8723677396774292
1713050116005113,0.1874801218509674,0.0,-0.026754695922136307,-1,-1,-1,-1,-1,-1,3.089231252670288,1.2272980213165283,1.8712975978851318
1713050116045516,0.1897321492433548,0.0,-0.02677852101624012,-1,-1,-1,-1,-1,-1,3.086984872817993,1.2345472574234009,1.870226502418518
1713050116085932,0.19071325659751892,0.0,-0.01338484138250351,-1,-1,-1,-1,-1,-1,3.0847346782684326,1.2418363094329834,1.8696911334991455
1713050116126322,0.1877075582742691,0.0,-0.026787102222442627,-1,-1,-1,-1,-1,-1,3.082523822784424,1.249011754989624,1.868619680404663
1713050116166872,0.18904432654380798,0.0,-0.053362730890512466,-1,-1,-1,-1,-1,-1,3.0803048610687256,1.2562406063079834,1.8664851188659668
1713050116207314,0.18850770592689514,0.0,-0.013376259244978428,-1,-1,-1,-1,-1,-1,3.0781075954437256,1.263453722000122,1.865950107574463
1713050116248670,0.18841537833213806,0.0,-0.013080757111310959,-1,-1,-1,-1,-1,-1,3.0759153366088867,1.2706644535064697,1.8654268980026245
1713050116289094,0.18233996629714966,0.0,-0.013382279314100742,-1,-1,-1,-1,-1,-1,3.0737974643707275,1.2776437997817993,1.8648916482925415
1713050116329485,0.18770292401313782,0.0,-0.053572796285152435,-1,-1,-1,-1,-1,-1,3.0716209411621094,1.2848294973373413,1.8627487421035767
1713050116370028,0.18699921667575836,0.0,-0.026686040684580803,-1,-1,-1,-1,-1,-1,3.0694680213928223,1.2919929027557373,1.861681342124939
1713050116410452,0.18338191509246826,0.0,-0.026764558628201485,-1,-1,-1,-1,-1,-1,3.06736421585083,1.2990200519561768,1.8606107234954834
1713050116450869,0.18341366946697235,0.0,-0.026769042015075684,-1,-1,-1,-1,-1,-1,3.065267562866211,1.3060506582260132,1.8595399856567383
1713050116491276,0.191798135638237,0.0,-0.053551532328128815,-1,-1,-1,-1,-1,-1,3.0630829334259033,1.3134050369262695,1.8573979139328003
1713050116532594,0.1875692754983902,0.0,-0.02618546597659588,-1,-1,-1,-1,-1,-1,3.060961961746216,1.3206018209457397,1.8563505411148071
1713050116573135,0.18493056297302246,0.0,-0.0533745139837265,-1,-1,-1,-1,-1,-1,3.058878183364868,1.3276995420455933,1.8542155027389526
1713050116613572,0.19061420857906342,0.0,-0.013378052972257137,-1,-1,-1,-1,-1,-1,3.056746006011963,1.3350199460983276,1.8536803722381592
1713050116654002,0.19064724445343018,0.0,-0.01338035799562931,-1,-1,-1,-1,-1,-1,3.054617404937744,1.342342734336853,1.8531451225280762
1713050116694410,0.1865815818309784,0.0,-0.040162593126297,-1,-1,-1,-1,-1,-1,3.0525381565093994,1.3495104312896729,1.8515386581420898
1713050116734802,0.1887410581111908,0.0,0.013392782770097256,-1,-1,-1,-1,-1,-1,3.0504462718963623,1.356764554977417,1.852074384689331
1713050116776428,0.19124068319797516,0.0,-0.012995833531022072,-1,-1,-1,-1,-1,-1,3.048322916030884,1.3641135692596436,1.8515545129776
1713050116816858,0.1864800751209259,0.0,-0.013380230404436588,-1,-1,-1,-1,-1,-1,3.0462560653686523,1.3712806701660156,1.851019263267517
1713050116857262,0.18972744047641754,0.0,-0.08033325523138046,-1,-1,-1,-1,-1,-1,3.0441572666168213,1.3785737752914429,1.8478059768676758
1713050116897687,0.18650312721729279,0.0,0.0133818956092,-1,-1,-1,-1,-1,-1,3.042117118835449,1.3857494592666626,1.8483412265777588
1713050116937047,0.19690008461475372,0.0,0.0,-1,-1,-1,-1,-1,-1,3.039959192276001,1.3933240175247192,1.8483412265777588
1713050116977582,0.18807518482208252,0.0,-0.04003680869936943,-1,-1,-1,-1,-1,-1,3.037897825241089,1.4005591869354248,1.8467397689819336
1713050117018017,0.18854033946990967,0.0,-0.04013582319021225,-1,-1,-1,-1,-1,-1,3.0358431339263916,1.4078154563903809,1.8451343774795532
1713050117058440,0.18859630823135376,0.0,-0.013382535427808762,-1,-1,-1,-1,-1,-1,3.033799409866333,1.4150772094726562,1.8445991277694702
1713050117099764,0.18856127560138702,0.0,0.013090747408568859,-1,-1,-1,-1,-1,-1,3.0317599773406982,1.4223387241363525,1.8451228141784668
1713050117140155,0.18770292401313782,0.0,-0.053572796285152435,-1,-1,-1,-1,-1,-1,3.029726028442383,1.4295661449432373,1.842979907989502
1713050117180697,0.18908163905143738,0.0,-0.02668655291199684,-1,-1,-1,-1,-1,-1,3.0276927947998047,1.4368510246276855,1.8419123888015747
1713050117221151,0.191575288772583,0.0,0.0,-1,-1,-1,-1,-1,-1,3.0256404876708984,1.4442341327667236,1.8419123888015747
1713050117261567,0.18758681416511536,0.0,-0.05353962257504463,-1,-1,-1,-1,-1,-1,3.0236310958862305,1.4514635801315308,1.839770793914795
1713050117301996,0.18856829404830933,0.0,-0.040141843259334564,-1,-1,-1,-1,-1,-1,3.0216267108917236,1.4587351083755493,1.8381651639938354
1713050117342415,0.1875729113817215,0.0,0.0,-1,-1,-1,-1,-1,-1,3.0196444988250732,1.4659714698791504,1.8381651639938354
1713050117383606,0.19121518731117249,0.0,-0.013133145868778229,-1,-1,-1,-1,-1,-1,3.0176236629486084,1.4733482599258423,1.8376398086547852
1713050117424046,0.1885170191526413,0.0,-0.04013095423579216,-1,-1,-1,-1,-1,-1,3.0156352519989014,1.4806220531463623,1.8360345363616943
1713050117464459,0.1886429786682129,0.0,-0.040157727897167206,-1,-1,-1,-1,-1,-1,3.013657331466675,1.4879039525985718,1.8344281911849976
1713050117504877,0.1875775307416916,0.0,0.0,-1,-1,-1,-1,-1,-1,3.011702060699463,1.4951478242874146,1.8344281911849976
1713050117545337,0.18946483731269836,0.0,0.0,-1,-1,-1,-1,-1,-1,3.0097272396087646,1.5024645328521729,1.8344281911849976
1713050117585868,0.189132958650589,0.0,-0.053387708961963654,-1,-1,-1,-1,-1,-1,3.007755756378174,1.5097684860229492,1.8322926759719849
1713050117626319,0.18846575915813446,0.0,-0.013373313471674919,-1,-1,-1,-1,-1,-1,3.0058069229125977,1.517050862312317,1.8317577838897705
1713050117666731,0.18864764273166656,0.0,-0.013386250473558903,-1,-1,-1,-1,-1,-1,3.0038599967956543,1.5243412256240845,1.8312222957611084
1713050117707961,0.1859264373779297,0.0,-0.02624131366610527,-1,-1,-1,-1,-1,-1,3.0019450187683105,1.5315275192260742,1.8301726579666138
1713050117748419,0.18530994653701782,0.0,-0.026742015033960342,-1,-1,-1,-1,-1,-1,3.0000438690185547,1.5386919975280762,1.8291029930114746
1713050117788973,0.1869484782218933,0.0,-0.026678739115595818,-1,-1,-1,-1,-1,-1,2.998133659362793,1.545921802520752,1.828035831451416
1713050117829400,0.18753576278686523,0.0,-0.026762638241052628,-1,-1,-1,-1,-1,-1,2.996225118637085,1.5531764030456543,1.82696533203125
1713050117869814,0.18446949124336243,0.0,-0.040156830102205276,-1,-1,-1,-1,-1,-1,2.9943554401397705,1.560314416885376,1.8253591060638428
1713050117910229,0.19071796536445618,0.0,-0.06692612916231155,-1,-1,-1,-1,-1,-1,2.99243426322937,1.567697286605835,1.8226820230484009
1713050117943306,0.21138058602809906,0.0,1.0139915943145752,-1,-1,-1,-1,-1,-1,2.9903268814086914,1.5758856534957886,1.8632416725158691
1713050117984474,0.1841602474451065,0.0,1.4191645383834839,-1,-1,-1,-1,-1,-1,2.988203287124634,1.5829392671585083,1.9200083017349243
1713050118024913,0.1968541294336319,0.0,0.7089966535568237,-1,-1,-1,-1,-1,-1,2.985509157180786,1.590338110923767,1.9483681917190552
1713050118065315,0.18348178267478943,0.0,0.4016864597797394,-1,-1,-1,-1,-1,-1,2.9828033447265625,1.5971604585647583,1.9644356966018677
1713050118105742,0.19274508953094482,0.0,0.14719393849372864,-1,-1,-1,-1,-1,-1,2.979846239089966,1.6042805910110474,1.9703234434127808
1713050118146211,0.1925450712442398,0.0,0.013367293402552605,-1,-1,-1,-1,-1,-1,2.9768502712249756,1.6113758087158203,1.970858097076416
1713050118186759,0.1828211098909378,0.0,-0.026682710275053978,-1,-1,-1,-1,-1,-1,2.9740021228790283,1.618111252784729,1.9697908163070679
1713050118227206,0.19056709110736847,0.0,0.013374594040215015,-1,-1,-1,-1,-1,-1,2.971040725708008,1.6251351833343506,1.9703258275985718
1713050118267620,0.18863831460475922,0.0,-0.013385482132434845,-1,-1,-1,-1,-1,-1,2.9681055545806885,1.6320865154266357,1.9697904586791992
1713050118309050,0.18909546732902527,0.0,-0.026114633306860924,-1,-1,-1,-1,-1,-1,2.9651670455932617,1.6390562057495117,1.9687458276748657
1713050118349462,0.18864764273166656,0.0,-0.04015875235199928,-1,-1,-1,-1,-1,-1,2.962242841720581,1.6460124254226685,1.967139482498169
1713050118389998,0.1911877542734146,0.0,0.0,-1,-1,-1,-1,-1,-1,2.9592905044555664,1.6530671119689941,1.967139482498169
1713050118430440,0.19267360866069794,0.0,-0.06688155233860016,-1,-1,-1,-1,-1,-1,2.956315279006958,1.6601766347885132,1.9644641876220703
1713050118470853,0.1886429786682129,0.0,-0.040157727897167206,-1,-1,-1,-1,-1,-1,2.953420877456665,1.6671451330184937,1.9628578424453735
1713050118511268,0.18967580795288086,0.0,-0.02677045203745365,-1,-1,-1,-1,-1,-1,2.950521945953369,1.6741564273834229,1.9617869853973389
1713050118551675,0.18658621609210968,0.0,0.013387915678322315,-1,-1,-1,-1,-1,-1,2.9476776123046875,1.6810566186904907,1.962322473526001
1713050118593400,0.19078689813613892,0.0,-0.06482494622468948,-1,-1,-1,-1,-1,-1,2.944765329360962,1.688110589981079,1.9597294330596924
1713050118633852,0.18950232863426208,0.0,-0.026745986193418503,-1,-1,-1,-1,-1,-1,2.9418909549713135,1.6951245069503784,1.9586596488952637
1713050118674279,0.19170324504375458,0.0,-0.02676250971853733,-1,-1,-1,-1,-1,-1,2.938990831375122,1.7022230625152588,1.9575891494750977
1713050118715418,0.18838539719581604,0.0,0.0,-1,-1,-1,-1,-1,-1,2.9361484050750732,1.7092018127441406,1.9575891494750977
1713050118755836,0.18966172635555267,0.0,-0.05353705957531929,-1,-1,-1,-1,-1,-1,2.933286666870117,1.7162277698516846,1.9554476737976074
1713050118796376,0.19012992084026337,0.0,-0.04003194347023964,-1,-1,-1,-1,-1,-1,2.9304330348968506,1.72327721118927,1.9538464546203613
1713050118837680,0.18049463629722595,0.0,-0.903702974319458,-1,-1,-1,-1,-1,-1,2.927734613418579,1.7299737930297852,1.9176983833312988
1713050118878099,0.19486740231513977,0.0,-0.4952049255371094,-1,-1,-1,-1,-1,-1,2.9250845909118652,1.7373042106628418,1.8978902101516724
1713050118926212,0.15757714211940765,0.0,-0.3148215413093567,-1,-1,-1,-1,-1,-1,2.9230594635009766,1.743273138999939,1.8852972984313965
1713050118966630,0.19487223029136658,0.0,-0.17399512231349945,-1,-1,-1,-1,-1,-1,2.9206480979919434,1.750685691833496,1.8783375024795532
1713050119007178,0.19528618454933167,0.0,-0.08004800230264664,-1,-1,-1,-1,-1,-1,2.918283462524414,1.758130669593811,1.8751355409622192
1713050119047616,0.18436001241207123,0.0,0.013377668336033821,-1,-1,-1,-1,-1,-1,2.9160735607147217,1.765166163444519,1.8756706714630127
1713050119089091,0.18584370613098145,0.0,-0.013043226674199104,-1,-1,-1,-1,-1,-1,2.91384220123291,1.7722570896148682,1.875148892402649
1713050119129502,0.1834409087896347,0.0,-0.02677314169704914,-1,-1,-1,-1,-1,-1,2.9116432666778564,1.7792575359344482,1.8740779161453247
1713050119169938,0.18957731127738953,0.0,-0.026756618171930313,-1,-1,-1,-1,-1,-1,2.9093785285949707,1.786494493484497,1.8730076551437378
1713050119210492,0.18590988218784332,0.0,-0.04001810774207115,-1,-1,-1,-1,-1,-1,2.907165288925171,1.7935938835144043,1.87140691280365
1713050119250935,0.18537868559360504,0.0,-0.05350388586521149,-1,-1,-1,-1,-1,-1,2.9049696922302246,1.8006764650344849,1.8692667484283447
1713050119291367,0.1875125914812088,0.0,-0.026759307831525803,-1,-1,-1,-1,-1,-1,2.902764081954956,1.8078453540802002,1.8681963682174683
1713050119331785,0.18966172635555267,0.0,-0.026768401265144348,-1,-1,-1,-1,-1,-1,2.900541067123413,1.815098762512207,1.8671256303787231
1713050119372197,0.1876053810119629,0.0,-0.026772500947117805,-1,-1,-1,-1,-1,-1,2.8983497619628906,1.8222758769989014,1.8660547733306885
1713050119413421,0.19106212258338928,0.0,-0.013122642412781715,-1,-1,-1,-1,-1,-1,2.8961257934570312,1.829587697982788,1.8655298948287964
1713050119453871,0.19263550639152527,0.0,-0.01337369717657566,-1,-1,-1,-1,-1,-1,2.893887519836426,1.8369609117507935,1.864995002746582
1713050119494284,0.1876007467508316,0.0,-0.05354359373450279,-1,-1,-1,-1,-1,-1,2.891711473464966,1.8441425561904907,1.8628532886505127
1713050119534703,0.19069910049438477,0.0,-0.013383944518864155,-1,-1,-1,-1,-1,-1,2.8895151615142822,1.8514474630355835,1.8623179197311401
1713050119575108,0.18972276151180267,0.0,0.0,-1,-1,-1,-1,-1,-1,2.887334108352661,1.8587161302566528,1.8623179197311401
1713050119615648,0.19220785796642303,0.0,-0.01334398053586483,-1,-1,-1,-1,-1,-1,2.885124444961548,1.8660800457000732,1.8617842197418213
1713050119656067,0.1875729113817215,0.0,-0.05353565141558647,-1,-1,-1,-1,-1,-1,2.88297176361084,1.8732675313949585,1.859642744064331
